1991/92,"September 22, 1991",St. Louis Blues,"Murray Baron
 Ron Sutter",Philadelphia Flyers,"Rod Brind'Amour
 Dan Quinn"
1991/92,"September 20, 1991",New Jersey Devils,"Tom Chorske
 Stephane Richer",Montreal Canadiens,"Roland Melanson
 Kirk Muller"
1991/92,"September 20, 1991",San Jose Sharks,Wayne Presley,Chicago Blackhawks,1993 3rd round pick (#54-Bogdan Savenko)
1991/92,"September 19, 1991",Toronto Maple Leafs,"Glenn Anderson
 Craig Berube
 Grant Fuhr",Edmonton Oilers,"Vincent Damphousse
 Peter Ing
 Luke Richardson
 Scott Thornton
cash
future considerations"
1991/92,"September 17, 1991",Hartford Whalers,Andrew Cassels,Montreal Canadiens,1992 2nd round pick (#33-Valeri Bure)
1991/92,"September 11, 1991",Boston Bruins,1992 6th round pick (#133-Jiri Dopita),Edmonton Oilers,Norm Foster
1991/92,"September 8, 1991",Hartford Whalers,future considerations (1992 2nd round pick (#47-Andrei Nikolishin),Washington Capitals,Sylvain Cote
1991/92,"September 6, 1991",San Jose Sharks,Doug Wilson,Chicago Blackhawks,"Kerry Toporowski
1992 2nd round pick (#27-Boris Mironov)"
1991/92,"September 3, 1991",Quebec Nordiques,Stephane Guerard,New York Rangers,cash
1991/92,"August 26, 1991",Hartford Whalers,Paul Fenton,Calgary Flames,future considerations (1992 6th round pick (#129-Joel Bouchard))
1991/92,"August 9, 1991",Montreal Canadiens,future considerations,Minnesota North Stars,Jim Nesich
1991/92,"August 8, 1991",Philadelphia Flyers,future considerations,New York Rangers,Don Biggs
1991/92,"August 5, 1991",Philadelphia Flyers,future considerations,New York Rangers,Shaun Sabol
1991/92,"July 31, 1991",Vancouver Canucks,Robin Bawa,Washington Capitals,cash
1991/92,"July 29, 1991",Toronto Maple Leafs,rights to Mike Bullard,Philadelphia Flyers,1993 3rd round pick (#71-Vaclav Prospal)
1991/92,"July 22, 1991",Chicago Blackhawks,"Bryan Marchment
 Chris Norton",Winnipeg Jets,"Troy Murray
 Warren Rychel"
1991/92,"June 22, 1991",Quebec Nordiques,Mikhail Tatarinov,Washington Capitals,1991 2nd round pick (#25-Eric Lavigne)
1991/92,"June 22, 1991",Minnesota North Stars,Todd Elik,Los Angeles Kings,"Randy Gilhen
 Charlie Huddy
 Jim Thomson
1991 4th round pick (#81-Alexei Zhitnik)"
1991/92,"June 22, 1991",Minnesota North Stars,Craig Ludwig,New York Islanders,Tom Kurvers
1991/92,"June 22, 1991",Minnesota North Stars,Tom Kurvers,Vancouver Canucks,Dave Babych
1991/92,"June 22, 1991",Buffalo Sabres,Tom Draper,Winnipeg Jets,1992 7th round pick (#155-Artur Oktyabrev)
1991/92,"June 22, 1991",Hartford Whalers,future considerations (Jukka Suomalainen),Minnesota North Stars,1991 5th round pick (#97-Mike Kennedy)
1991/92,"June 22, 1991",Hartford Whalers,Dave Babych,Winnipeg Jets,Ray Neufeld
1991/92,"June 21, 1991",Boston Bruins,Stephen Leach,Washington Capitals,Randy Burridge
1991/92,"June 21, 1991",Minnesota North Stars,"Trent Klatt
 Steve Maltais",Washington Capitals,Shawn Chambers
1991/92,"June 20, 1991",Boston Bruins,Jim Vesey,Winnipeg Jets,future considerations
1991/92,"June 12, 1991",Edmonton Oilers,1991 5th round pick (#93-Ryan Haggerty),Winnipeg Jets,"John LeBlanc
1992 tenth round pick (#229-Teemu Numminen)"
1991/92,"June 11, 1991",Calgary Flames,Marc Habscheid,Detroit Red Wings,Brian MacLellan
1991/92,"June 3, 1991",New Jersey Devils,Brent Severyn,Quebec Nordiques,Dave Marcinyshyn
1991/92,"June 3, 1991",Minnesota North Stars,Shane Churla,San Jose Sharks,Kelly Kisio
1991/92,"May 31, 1991",Minnesota North Stars,Alan Haworth,Quebec Nordiques,Guy Lafleur
1991/92,"May 31, 1991",Minnesota North Stars,Sharks agreed not to select Mike Craig in dispersal draft,San Jose Sharks,"1991 2nd round pick (#30-Sandis Ozolinsh)
1992 1st round pick (#10-Andrei Nazarov)"
1991/92,"May 30, 1991",Los Angeles Kings,"Jeff Chychrun
rights to Jari Kurri",Philadelphia Flyers,"Steve Duchesne
 Steve Kasper
1991 4th round pick (#86-Aris Brimanis)"
1991/92,"May 30, 1991",Minnesota North Stars,1991 7th round pick (#137-Geoff Finch),Winnipeg Jets,"Rob Murray
future considerations"
1991/92,"May 30, 1991",Minnesota North Stars,Steve Guenette,Calgary Flames,1991 7th round pick (#140-Matt Hoffman)
1991/92,"May 30, 1991",Edmonton Oilers,"Craig Berube
 Craig Fisher
 Scott Mellanby",Philadelphia Flyers,"Dave Brown
 Corey Foster
rights to Jari Kurri"
1991/92,"May 30, 1991",San Jose Sharks,"Brian Mullen
future considerations",New York Rangers,Tim Kerr
1991/92,"May 30, 1991",San Jose Sharks,Tony Hrkac,Quebec Nordiques,Greg Paslawski
1991/92,"May 26, 1991",Detroit Red Wings,"Alan Kerr
future considerations",New York Islanders,Rick Green
1991/92,"May 26, 1991",Buffalo Sabres,"1991 8th round pick (#162-Jiri Kuntos) 
1992 5th round pick (#106-Chris DeRuiter)",Minnesota North Stars,Darcy Wakaluk
1991/92,"May 25, 1991",Quebec Nordiques,Miloslav Horava,New York Rangers,Stephane Guerard
1991/92,"May 24, 1991",St. Louis Blues,future considerations,Winnipeg Jets,Tom Draper
1991/92,"May 21, 1991",Washington Capitals,"Craig Duncanson
 Brent Allen Hughes
 Simon Wheeldon",Winnipeg Jets,"Bob Joyce
 Tyler Larter
 Kent Paynter"
1992/93,"March 22, 1993",Washington Capitals,Rick Tabaracci,Winnipeg Jets,"Jim Hrivnak
1993 2nd round pick (#43-Alexei Budayev)"
1992/93,"March 22, 1993",Vancouver Canucks,Dan Ratushny,Winnipeg Jets,1993 9th round pick (#228-Harijs Vitolinsh)
1992/93,"March 22, 1993",Edmonton Oilers,Mike Hudson,Chicago Blackhawks,Craig Muni
1992/93,"March 22, 1993",Tampa Bay Lightning,1993 3rd round pick (#78-Steve Washburn),Pittsburgh Penguins,Peter Taglianetti
1992/93,"March 22, 1993",Tampa Bay Lightning,Randy Gilhen,New York Rangers,Mike Hartman
1992/93,"March 22, 1993",Los Angeles Kings,"Mark Hardy
1993 5th round pick (#105-Frederick Beaubien)",New York Rangers,John McIntyre
1992/93,"March 22, 1993",Buffalo Sabres,Bob Errey,Pittsburgh Penguins,Mike Ramsey
1992/93,"March 22, 1993",Hartford Whalers,1993 6th round pick (#152-Tim Spitzig),Detroit Red Wings,Steve Konroyd
1992/93,"March 22, 1993",Hartford Whalers,"Robert Kron
1993 3rd round pick (#72-Marek Malik) 
future considerations (Jim Sandlak)",Vancouver Canucks,"Murray Craven
1993 5th round pick (#124-Scott Walker)"
1992/93,"March 20, 1993",Montreal Canadiens,Rob Ramage,Tampa Bay Lightning,"Eric Charron
 Alain G. Cote
future considerations (Donald Dufresne)"
1992/93,"March 20, 1993",Minnesota North Stars,"Mark Osiecki
1993 tenth round pick (#249-Bill Lang)",Winnipeg Jets,1993 9th round pick (#217-Vladimir Potapov)
1992/93,"March 18, 1993",Calgary Flames,Greg Paslawski,Philadelphia Flyers,1993 9th round pick (#226-E.J. Bradley)
1992/93,"March 18, 1993",Boston Bruins,Daniel Marois,New York Islanders,conditional draft pick (1994 8th round (#203-Peter Hogardh))
1992/93,"March 17, 1993",Edmonton Oilers,Doug Weight,New York Rangers,Esa Tikkanen
1992/93,"March 5, 1993",Minnesota North Stars,Brent Gilchrist,Edmonton Oilers,Todd Elik
1992/93,"March 4, 1993",Winnipeg Jets,1993 4th round pick (#79-Ruslan Batyrshin),Ottawa Senators,rights to Dmitri Filimonov
1992/93,"February 26, 1993",San Jose Sharks,Peter Ahola,Pittsburgh Penguins,future considerations
1992/93,"February 25, 1993",Toronto Maple Leafs,Brad Miller,Ottawa Senators,1993 9th round pick (#227-Pavol Demitra)
1992/93,"February 24, 1993",Edmonton Oilers,"Igor Kravchuk
 Dean McAmmond",Chicago Blackhawks,Joe Murphy
1992/93,"February 22, 1993",Winnipeg Jets,future considerations,New York Islanders,Rick Hayward
1992/93,"February 21, 1993",Chicago Blackhawks,Troy Murray,Winnipeg Jets,"Steve Bancroft
future considerations (1993 eleventh round pick (#285-Russ Hewson))"
1992/93,"February 12, 1993",Quebec Nordiques,"Michel Mongeau
 Martin Simard
 Steve Tuttle",Tampa Bay Lightning,Herb Raglan
1992/93,"February 2, 1993",Detroit Red Wings,future considerations,Philadelphia Flyers,Bob Wilkie
1992/93,"February 2, 1993",Toronto Maple Leafs,"Dave Andreychuk
 Daren Puppa
1993 1st round pick (#12-Kenny Jonsson)",Buffalo Sabres,"Grant Fuhr
1995 5th round pick (#119-Kevin Popp)"
1992/93,"February 1, 1993",Boston Bruins,C.J. Young,Calgary Flames,Brent Ashton
1992/93,"January 29, 1993",Vancouver Canucks,Tim Taylor,Washington Capitals,Eric Murano
1992/93,"January 29, 1993",Los Angeles Kings,"Jimmy Carson
 Marc Potvin
 Gary Shuchuk",Detroit Red Wings,"Paul Coffey
 Sylvain Couturier
 Jim Hiller"
1992/93,"January 28, 1993",St. Louis Blues,"Doug Crossman
 Basil McRae
1996 4th round pick (#97-Andrei Petrakov)",Tampa Bay Lightning,Jason Ruff
1992/93,"January 28, 1993",Montreal Canadiens,Gary Leeman,Calgary Flames,Brian Skrudland
1992/93,"January 28, 1993",St. Louis Blues,"Doug Crossman
 Basil McRae
1996 4th round pick (#97-Andrei Petrakov)",Tampa Bay Lightning,"Jason Ruff
1995 5th round pick (#108-Konstantin Golokhvasto)
1996 6th round pick (#152-Nikolai Ignatov))
future considerations (1994 4th round pick (#86-Dmitri Klevakin))"
1992/93,"January 22, 1993",New Jersey Devils,Brian Lawton,San Jose Sharks,future considerations
1992/93,"January 20, 1993",Quebec Nordiques,"Paul MacDermid
 Ken Sabourin",Washington Capitals,Mike Hough
1992/93,"January 16, 1993",Edmonton Oilers,Brian Benning,Philadelphia Flyers,"Josef Beranek
 Greg Hawgood"
1992/93,"January 13, 1993",New Jersey Devils,Bernie Nicholls,Edmonton Oilers,"Zdeno Ciger
 Kevin Todd"
1992/93,"December 28, 1992",Winnipeg Jets,"Tie Domi
 Kris King",New York Rangers,Ed Olczyk
1992/93,"December 19, 1992",Los Angeles Kings,"Marc Fortier
 Jim Thomson",Ottawa Senators,"Bob Kudelski
 Shawn McCosh"
1992/93,"December 18, 1992",San Jose Sharks,"Mark Pederson
future considerations",Philadelphia Flyers,Dave Snuggerud
1992/93,"December 16, 1992",Calgary Flames,Ken Sabourin,Washington Capitals,future considerations
1992/93,"December 15, 1992",San Jose Sharks,Robin Bawa,Vancouver Canucks,Rick Lessard
1992/93,"December 11, 1992",Edmonton Oilers,"Roman Oksiuta
1993 3rd round pick (#60-Alexander Kerch)",New York Rangers,Kevin Lowe
1992/93,"December 8, 1992",Tampa Bay Lightning,Steve Kasper,Philadelphia Flyers,Dan Vincelette
1992/93,"November 24, 1992",Toronto Maple Leafs,John Cullen,Hartford Whalers,1993 2nd round pick (#45-Vlastimil Kroupa)
1992/93,"November 6, 1992",Los Angeles Kings,Jeff Chychrun,Pittsburgh Penguins,Peter Ahola
1992/93,"November 5, 1992",New York Rangers,1993 5th round pick (#105-Frederick Beaubien),Ottawa Senators,Dave Archibald
1992/93,"November 3, 1992",Vancouver Canucks,Anatoli Semenov,Tampa Bay Lightning,"Dave Capuano
1994 4th round pick (#91-Ryan Duthie)"
1992/93,"November 1, 1992",St. Louis Blues,Kevin Miller,Washington Capitals,Paul Cavallini
1992/93,"October 28, 1992",Boston Bruins,Stephane JG Richer,Tampa Bay Lightning,Bob Beers
1992/93,"October 27, 1992",Quebec Nordiques,Bryan Deasley,Calgary Flames,future considerations
1992/93,"October 13, 1992",Los Angeles Kings,John Mokosak,New York Rangers,future considerations
1992/93,"October 9, 1992",Hartford Whalers,future considerations (Yvon Corriveau),San Jose Sharks,Michel Picard
1992/93,"October 5, 1992",Montreal Canadiens,future considerations,Calgary Flames,Patrick Lebeau
1992/93,"October 5, 1992",Tampa Bay Lightning,Islanders agreed to leave Adam Creighton unprotected in the 1992 waiver draft,New York Islanders,1994 5th round pick (#112-Mark McArthur)
1992/93,"October 1, 1992",Winnipeg Jets,"1993 3rd round pick (#77-Milos Holan) 
1994 5th round pick (#114-Frederic Deschenes)",Philadelphia Flyers,Stephane Beauregard
1992/93,"October 1, 1992",Washington Capitals,Pat Elynuik,Winnipeg Jets,"John Druce
1993 4th round pick (#97-John Jakopin)"
1992/93,"October 1, 1992",Detroit Red Wings,Brent Fedyk,Philadelphia Flyers,1993 4th round pick (#88-Charles Paquette)
1992/93,"October 1, 1992",Hartford Whalers,"conditional draft pick (1993 #124-Scott Walker) 
 Corrie D`Alessio",Vancouver Canucks,Kay Whitmore
1992/93,"September 25, 1992",Edmonton Oilers,Jeff Bloemberg,Tampa Bay Lightning,future considerations
1992/93,"September 9, 1992",Quebec Nordiques,cash,Detroit Red Wings,Dennis Vial
1992/93,"September 4, 1992",Boston Bruins,"Darin Kimble
future considerations",Tampa Bay Lightning,"Matt Hervey
 Ken Hodge Jr."
1992/93,"September 3, 1992",New Jersey Devils,future considerations,Los Angeles Kings,Pat Conacher
1992/93,"September 3, 1992",New Jersey Devils,future considerations,Ottawa Senators,Neil Brady
1992/93,"September 2, 1992",Boston Bruins,David Shaw,Minnesota North Stars,future considerations
1992/93,"September 2, 1992",Hartford Whalers,Mark Janssens,Minnesota North Stars,James Black
1992/93,"August 31, 1992",Montreal Canadiens,Brian Bellows,Minnesota North Stars,Russ Courtnall
1992/93,"August 28, 1992",San Jose Sharks,Hubie McDonough,New York Islanders,cash
1992/93,"August 28, 1992",New Jersey Devils,"Bobby Holik
1993 2nd round pick (#32-Jay Pandolfo) 
1994 conditional pick",Hartford Whalers,"Sean Burke
 Eric Weinrich"
1992/93,"August 27, 1992",Montreal Canadiens,"Vincent Damphousse
1993 4th round pick (#85-Adam Wiesel)",Edmonton Oilers,"Shayne Corson
 Brent Gilchrist
 Vladimir Vujtek"
1992/93,"August 24, 1992",Quebec Nordiques,Shawn Cronin,Winnipeg Jets,Dan Lambert
1992/93,"August 24, 1992",San Jose Sharks,rights to Markus Thuresson,New York Islanders,Brian Mullen
1992/93,"August 20, 1992",Toronto Maple Leafs,"Sylvain Lefebvre
future considerations",Montreal Canadiens,1994 3rd round pick (#74-Martin Belanger)
1992/93,"August 14, 1992",Montreal Canadiens,1993 5th round pick (#113-Jeff Lank),Minnesota North Stars,Mike McPhee
1992/93,"August 13, 1992",Washington Capitals,future considerations,Ottawa Senators,Steve Weeks
1992/93,"August 10, 1992",Chicago Blackhawks,Christian Ruuttu,Winnipeg Jets,Stephane Beauregard
1992/93,"August 7, 1992",Buffalo Sabres,Dominik Hasek,Chicago Blackhawks,"Stephane Beauregard
1993 4th round pick (#90-Eric Daze)"
1992/93,"August 4, 1992",Minnesota North Stars,Collin Bauer,Edmonton Oilers,future considerations
1992/93,"July 28, 1992",New York Rangers,future considerations,Ottawa Senators,Jody Hull
1992/93,"July 21, 1992",Toronto Maple Leafs,Ken McRae,Quebec Nordiques,Len Esau
1992/93,"July 20, 1992",Toronto Maple Leafs,Brad Marsh,Ottawa Senators,future considerations
1992/93,"July 16, 1992",Minnesota North Stars,Mario Thyer,New York Rangers,future considerations
1992/93,"July 9, 1992",Hartford Whalers,Tim Kerr,New York Rangers,future considerations (1993 7th round pick (#162-Sergei Kondrashkin)
1992/93,"June 30, 1992",Quebec Nordiques,"Steve Duchesne
 Peter Forsberg
 Ron Hextall
 Kerry Huffman
 Mike Ricci
$15M cash 
1993 1st round pick (#10-Jocelyn Thibault) 
future considerations (Chris Simon  1994 1st round pick (#10-Nolan Baumgartner))",Philadelphia Flyers,Eric Lindros
1992/93,"June 22, 1992",Calgary Flames,Chris Lindberg,Ottawa Senators,Mark Osiecki
1992/93,"June 20, 1992",St. Louis Blues,1993 eleventh round pick (#275-Christer Olsson),Winnipeg Jets,1992 eleventh round pick (#254-Ivan Vologjaninov)
1992/93,"June 20, 1992",Chicago Blackhawks,"1992 1st round pick (#12-Sergei Krivokrasov) 
1992 2nd round pick (#36-Jeff Shantz)",Winnipeg Jets,"1992 1st round pick (#17-Sergei Bautin)
1992 2nd round pick #27-Boris Mironov)"
1992/93,"June 20, 1992",Toronto Maple Leafs,"1992 1st round pick (#8-Brandon Convery) 
1992 2nd round pick (#32-Jim Carey)",New York Islanders,1992 1st round pick (#5-Darius Kasparaitis)
1992/93,"June 20, 1992",Toronto Maple Leafs,"1992 1st round pick (#23-Grant Marshall) 
1992 4th round pick (#95-Mark Raiter)",Washington Capitals,"1992 2nd round pick (#32-Jim Carey)
1992 3rd round pick (#53-Stefan Ustorf)
1993 4th round pick (#97-John Jakopin)"
1992/93,"June 20, 1992",Edmonton Oilers,"1992 4th round pick (#96-Ralph Intranuovo) 
1992 8th round pick (#190-Colin Schmidt)",New York Rangers,1992 4th round pick (#85-Chris Ferraro)
1992/93,"June 20, 1992",Detroit Red Wings,Dino Ciccarelli,Washington Capitals,Kevin Miller
1992/93,"June 20, 1992",New York Rangers,1993 eleventh round pick (#275-Christer Olsson),Ottawa Senators,1992 eleventh round pick (#264-Petter Ronnquist)
1992/93,"June 19, 1992",Tampa Bay Lightning,Danton Cole,Winnipeg Jets,future considerations
1992/93,"June 19, 1992",St. Louis Blues,"1995 5th round pick (#108-Konstantin Golokhvasto) 
1996 6th round pick (#152-Nikolai Ignatov)) 
future considerations (1994 4th round pick (#86-Dmitri Klevakin))",Tampa Bay Lightning,"Pat Jablonski
 Darin Kimble
 Rob Robinson
 Steve Tuttle"
1992/93,"June 19, 1992",Quebec Nordiques,Tim Hunter,Tampa Bay Lightning,future considerations (Martin Simard)
1992/93,"June 18, 1992",Montreal Canadiens,Frederic Chabot,Tampa Bay Lightning,Jean-Claude Bergeron
1992/93,"June 15, 1992",Quebec Nordiques,"Doug Crossman
 Dennis Vial",Detroit Red Wings,cash
1992/93,"June 15, 1992",Buffalo Sabres,Stephane Beauregard,Winnipeg Jets,"Christian Ruuttu
future considerations"
1992/93,"June 15, 1992",Toronto Maple Leafs,Jarmo Myllys,San Jose Sharks,future considerations (cash)
1992/93,"June 15, 1992",Hartford Whalers,Allen Pedersen,Minnesota North Stars,conditional draft pick (1993 #136-Rick Mrozik)
1992/93,"June 15, 1992",Hartford Whalers,Nick Kypreos,Washington Capitals,"Mark Hunter
future considerations (Yvon Corriveau)"
1992/93,"June 13, 1992",New Jersey Devils,Brad Shaw,Hartford Whalers,cash
1992/93,"June 10, 1992",Boston Bruins,Doug Evans,Winnipeg Jets,Daniel Berthiaume
1992/93,"June 5, 1992",Toronto Maple Leafs,Brad Marsh,Detroit Red Wings,future considerations
1992/93,"June 2, 1992",Toronto Maple Leafs,cash,Calgary Flames,Todd Gillingham
1993/94,"March 21, 1994",Vancouver Canucks,"Jeff Brown
 Bret Hedican
 Nathan Lafayette",St. Louis Blues,rights to Craig Janney
1993/94,"March 21, 1994",Vancouver Canucks,1994 4th round pick (#92-Mike Dubinsky),Chicago Blackhawks,Robert Dirk
1993/94,"March 21, 1994",Boston Bruins,Al Iafrate,Washington Capitals,Joe Juneau
1993/94,"March 21, 1994",Chicago Blackhawks,Paul Ysebaert,Winnipeg Jets,1995 3rd round pick (#71-Kevin McKay)
1993/94,"March 21, 1994",Los Angeles Kings,Kevin Todd,Chicago Blackhawks,1994 4th round pick (#85-Steve McLaren)
1993/94,"March 21, 1994",Washington Capitals,Joe Reekie,Tampa Bay Lightning,"Enrico Ciccone
1994 3rd round pick (#67-Craig Reichert)
1995 conditional 5th round pick (#108-Konstantin Golokhvasto)"
1993/94,"March 21, 1994",Anaheim Ducks,"1995 6th round pick (#153-Denis Hamel) 
 Maxim Bets",St. Louis Blues,Alexei Kasatonov
1993/94,"March 21, 1994",Quebec Nordiques,Brad Werenka,Edmonton Oilers,Steve Passmore
1993/94,"March 21, 1994",Florida Panthers,Peter Andersson,New York Rangers,1994 9th round pick (#209-Vitali Yeremeyev)
1993/94,"March 21, 1994",Edmonton Oilers,Todd Marchant,New York Rangers,Craig MacTavish
1993/94,"March 21, 1994",Toronto Maple Leafs,Mike Gartner,New York Rangers,"Glenn Anderson
1994 4th round pick (#100-Alexander Korobolin)
rights to Scott Malone"
1993/94,"March 21, 1994",Chicago Blackhawks,"Tony Amonte
rights to Matt Oates",New York Rangers,"Stephane Matteau
 Brian Noonan"
1993/94,"March 21, 1994",Detroit Red Wings,Daniel Berthiaume,Ottawa Senators,Steve Konroyd
1993/94,"March 21, 1994",New York Rangers,future considerations,Ottawa Senators,Phil Bourque
1993/94,"March 21, 1994",Dallas Stars,Mike Needham,Pittsburgh Penguins,Jim McKenzie
1993/94,"March 21, 1994",Dallas Stars,Pelle Eklund,Philadelphia Flyers,1994 8th round pick (#202-Raymond Giroux)
1993/94,"March 21, 1994",New Jersey Devils,"Roy Mitchell
 Reid Simpson",Dallas Stars,future considerations
1993/94,"March 21, 1994",Dallas Stars,"Alan May
1995 7th round pick (#173-Jeff Dewar)",Washington Capitals,Jim E. Johnson
1993/94,"March 19, 1994",Los Angeles Kings,Donald Dufresne,Tampa Bay Lightning,1994 6th round pick (#137-Dan Juden)
1993/94,"March 19, 1994",Florida Panthers,Jeff Daniels,Pittsburgh Penguins,Greg Hawgood
1993/94,"March 19, 1994",San Jose Sharks,"Ulf Dahlen
1995 7th round pick (#167-Brad Mehalko)",Dallas Stars,"Mike Lalor
 Doug Zmolek
cash"
1993/94,"March 18, 1994",Tampa Bay Lightning,"Jim Cummins
1995 4th round pick (#100-Radovan Somik)",Philadelphia Flyers,Rob DiMaio
1993/94,"March 18, 1994",Toronto Maple Leafs,Ken Belanger,Hartford Whalers,1994 9th round pick (#230-Matt Ball)
1993/94,"March 15, 1994",Edmonton Oilers,"Mats Lindgren
 Boris Mironov
1994 1st round pick (#4-Jason Bonsignore) 
1994 4th round pick (#79-Adam Copeland)",Winnipeg Jets,"Dave Manson
1994 6th round pick (#146-Chris Kibermanis)"
1993/94,"March 11, 1994",Chicago Blackhawks,1994 eleventh round pick (#263-Rob Mara),Ottawa Senators,"Troy Murray
1994 eleventh round pick (#274-Antti Tormanen)"
1993/94,"March 11, 1994",Hartford Whalers,"Frantisek Kucera
 Jocelyn Lemieux",Chicago Blackhawks,"Randy Cunneyworth
 Gary Suter
1995 3rd round pick (#61-Larry Courville)"
1993/94,"March 10, 1994",Hartford Whalers,"Ted Drury
 Paul Ranheim
 Gary Suter",Calgary Flames,"Michael Nylander
 James Patrick
 Zarley Zalapski"
1993/94,"March 8, 1994",Detroit Red Wings,"Sergei Bautin
 Bob Essensa",Winnipeg Jets,"Tim Cheveldae
 Dallas Drake"
1993/94,"March 5, 1994",Philadelphia Flyers,Mark Lamb,Ottawa Senators,"Claude Boivin
rights to Kirk Daubenspeck"
1993/94,"February 21, 1994",Montreal Canadiens,future considerations (cash),Philadelphia Flyers,Frederic Chabot
1993/94,"February 21, 1994",Toronto Maple Leafs,Pat Jablonski,Tampa Bay Lightning,future considerations (cash)
1993/94,"February 20, 1994",Montreal Canadiens,Ron Tugnutt,Anaheim Ducks,Stephan Lebeau
1993/94,"February 20, 1994",Anaheim Ducks,John Tanner,Colorado Avalanche,1995 4th round pick (#81-Tomi Kallio)
1993/94,"February 15, 1994",Los Angeles Kings,"Marty McSorley
 Jim Paek",Pittsburgh Penguins,"Shawn McEachern
 Tomas Sandstrom"
1993/94,"February 13, 1994",Dallas Stars,rights to Manny Fernandez,Quebec Nordiques,"Tommy Sjodin
1994 3rd round pick (#72-Chris Drury)"
1993/94,"February 1, 1994",Winnipeg Jets,Wayne McBean,New York Islanders,Yan Kaminsky
1993/94,"February 1, 1994",San Jose Sharks,Viacheslav Butsayev,Philadelphia Flyers,Rob Zettler
1993/94,"January 28, 1994",Los Angeles Kings,Brad Tiley,New York Rangers,1994 eleventh round pick (#267-Jamie Butt)
1993/94,"January 25, 1994",Toronto Maple Leafs,"Mark Greig
1995 6th round pick (#139-Doug Bonner)",Hartford Whalers,Ted Crowley
1993/94,"January 24, 1994",Hartford Whalers,Todd Harkins,Calgary Flames,Scott Morrow
1993/94,"January 23, 1994",Quebec Nordiques,"Bob Bassen
 Garth Butcher
 Ron Sutter",St. Louis Blues,"Denis Chasse
 Steve Duchesne"
1993/94,"January 23, 1994",San Jose Sharks,cash,New York Islanders,David Maley
1993/94,"January 17, 1994",Boston Bruins,Vincent Riendeau,Detroit Red Wings,1995 5th round pick (#125-Chad Wilchynski)
1993/94,"January 8, 1994",Los Angeles Kings,"Dixon Ward
1995 conditional pick",Vancouver Canucks,Jimmy Carson
1993/94,"January 6, 1994",Florida Panthers,Bob Kudelski,Ottawa Senators,"Evgeny Davydov
 Scott Levins
1994 6th round pick (#131-Mike Gaffney)
1995 4th round pick (#89-Kevin Bolibruck)"
1993/94,"December 16, 1993",Dallas Stars,Jim McKenzie,Florida Panthers,1994 or 1995 4th round pick (1995 #89-Kevin Bolibruck)
1993/94,"December 16, 1993",Hartford Whalers,Alexander Godynyuk,Florida Panthers,Jim McKenzie
1993/94,"December 15, 1993",Edmonton Oilers,Brent Grieve,New York Islanders,Marc Laforge
1993/94,"December 15, 1993",Buffalo Sabres,"James Black
1994 7th round pick (#176-Steve Webb)",Dallas Stars,Gord Donnelly
1993/94,"December 9, 1993",Edmonton Oilers,cash,Winnipeg Jets,Craig Fisher
1993/94,"December 7, 1993",Toronto Maple Leafs,Greg Smyth,Florida Panthers,future considerations (cash)
1993/94,"December 6, 1993",Edmonton Oilers,"Fredrik Olausson
1994 7th round pick (#160-Curtis Sheptak)",Winnipeg Jets,1994 3rd round pick (#58-Travis Hansen)
1993/94,"December 6, 1993",Edmonton Oilers,"1994 3rd round pick (#53-Corey Neilson) 
1994 6th round pick (#146-Chris Kibermanis)",Florida Panthers,"Geoff Smith
1994 4th round pick (#84-David Nemirovsky)"
1993/94,"November 28, 1993",Montreal Canadiens,cash,Philadelphia Flyers,Rob Ramage
1993/94,"November 28, 1993",Florida Panthers,Greg Hawgood,Philadelphia Flyers,cash
1993/94,"November 25, 1993",Florida Panthers,"Stu Barnes
1994 6th round pick (#146-Chris Kibermanis)",Winnipeg Jets,"Randy Gilhen
conditional draft pick"
1993/94,"November 19, 1993",Hartford Whalers,Jeff Reese,Calgary Flames,"Dan Keczmer
future considerations"
1993/94,"November 11, 1993",Edmonton Oilers,Bob Beers,Tampa Bay Lightning,Chris Joseph
1993/94,"November 5, 1993",Toronto Maple Leafs,cash,Florida Panthers,Mike Foligno
1993/94,"November 5, 1993",Boston Bruins,Dave Capuano,San Jose Sharks,cash
1993/94,"November 3, 1993",Hartford Whalers,Marc Potvin,Los Angeles Kings,Doug Houda
1993/94,"November 2, 1993",Los Angeles Kings,future considerations (1985 conditional pick),Edmonton Oilers,Jeff Chychrun
1993/94,"November 2, 1993",Hartford Whalers,"James Patrick
 Darren Turcotte",New York Rangers,"Nick Kypreos
 Steve Larmer
 Barry Richter
1994 6th round pick (#135-Yuri Litvinov)"
1993/94,"November 2, 1993",Hartford Whalers,"Steve Larmer
 Bryan Marchment",Chicago Blackhawks,"Patrick Poulin
 Eric Weinrich"
1993/94,"October 28, 1993",Boston Bruins,Jon Morris,San Jose Sharks,future considerations (cash)
1993/94,"October 26, 1993",Buffalo Sabres,"Craig Muni
1995 5th round pick (#123-Daniel Bienvenue)",Chicago Blackhawks,"Keith Carney
1995 6th round pick (#146-Marc Magliarditi)"
1993/94,"October 26, 1993",Buffalo Sabres,Craig Muni,Chicago Blackhawks,Keith Carney
1993/94,"October 22, 1993",Washington Capitals,conditional draft pick (1995 5th round (#108-Konstantin Golokhvasto)),Tampa Bay Lightning,Pat Elynuik
